1	0.96
2	0
4	0
6	0
7	0.42
8	0.18
9	0.25
10	0.07
12	0.43
13	0
14	0
15	0.42
17	0
18	0.42
19	0.37
20	0.23
21	0
22	0.75
23	0
24	0
25	0
26	0.60
28	0.24
33	0.10
34	0.46
35	0.02
36	0
37	0.53
38	0.84
39	0.84
40	0
41	0.10
42	0.74
43	0
44	0
45	0.65
46	0
47	0.15
48	0
49	0
50	0.18
51	0.11
52	0
53	0.62
54	0
55	0
56	0
57	0
58	0
59	0.83
60	0
61	0
62	0
63	0.73
64	0.23
65	0
66	0.05
67	0.23
68	0
69	0
70	0.71
71	0.57
72	0.53
73	0.62
74	0.74
75	0.93
76	0.94
77	0.97
78	0.95
79	0.55
80	0.74
81	0
82	0
83	0
84	0.23
85	0.74
86	0
87	0.76
88	0.04
89	0
90	0
91	0.83
92	0.75
93	0.69
94	0.36
95	0.77
96	0
97	0.88
98	0
99	0.20
100	0
