0	516
1	2118
1	1267
1	2180
2	1622
2	675
2	544
3	1478
4	1008
4	1486
5	311
5	1305
5	1378
5	651
6	159
6	48
6	1757
6	1582
6	738
6	242
6	1350
6	1058
6	1503
6	2218
7	1979
7	660
7	1599
7	2041
8	1986
8	443
8	2328
8	829
8	664
9	1701
10	898
10	1632
10	1988
10	1548
10	388
10	1913
11	98
11	696
11	1090
11	157
11	1685
11	942
11	623
12	2018
12	737
12	198
12	1743
13	672
13	1885
13	34
14	290
15	2000
15	1096
15	1354
15	2174
16	2323
16	1825
16	2156
16	349
16	815
17	2064
17	1153
17	1196
18	382
19	340
19	707
20	1929
20	849
20	230
20	690
21	1424
21	687
21	2272
21	1386
22	74
22	891
22	1117
22	1744
22	2187
23	716
23	1403
23	74
23	1239
24	1318
24	1739
25	189
25	1230
26	792
26	804
26	1692
26	661
27	1725
27	1616
27	1219
27	1236
27	1556
28	589
28	1504
28	1329
28	1699
28	1748
28	2230
29	307
29	1121
30	1681
30	2250
31	1575
31	1299
31	2315
32	1934
32	704
32	1013
32	54
32	63
32	333
33	2105
34	1101
34	1363
34	73
34	250
35	2272
35	275
36	354
36	2071
36	559
37	1954
38	2195
38	682
38	354
39	1637
39	1109
39	1612
39	1657
40	1612
40	525
40	780
41	1074
41	1120
41	161
42	644
42	1420
43	318
43	2231
43	1041
43	2327
43	1157
44	826
45	1967
45	478
46	2063
46	1289
47	609
48	618
48	1862
48	1825
48	2051
49	1343
49	1516
49	1955
49	201
50	1262
50	901
50	2265
51	1627
51	417
51	1173
51	1252
52	331
52	1682
53	146
53	1666
54	808
54	1845
55	641
55	2033
55	552
55	2332
55	561
56	2272
56	522
56	2327
57	2273
57	107
57	472
58	1577
58	628
58	1036
58	764
58	1459
59	1233
59	406
59	1992
60	275
60	1169
60	1933
60	1929
60	1805
61	2002
62	1487
63	2087
63	1599
63	2312
63	1771
63	1442
64	1800
64	213
64	253
64	1238
64	325
65	1076
65	750
65	1853
65	1941
66	1096
66	1920
67	1942
67	1658
68	656
68	1573
68	2106
69	1245
69	1834
69	2205
69	1660
69	236
70	560
70	225
71	1190
71	1425
71	198
71	1767
71	1853
72	1676
72	1995
72	1013
72	1214
73	1124
73	630
73	723
73	1437
74	529
74	1771
75	521
75	456
75	1337
76	1578
76	1679
76	493
76	773
77	1647
77	1363
77	1213
78	1848
78	855
78	1924
79	1020
80	2196
80	577
81	1487
81	2092
81	2253
82	1510
83	1281
83	1470
83	1473
83	1809
83	1528
83	272
83	1917
83	924
84	2010
84	1017
84	1896
84	173
85	414
85	1564
85	1279
86	565
86	505
86	329
86	1665
87	1431
87	189
88	1290
88	112
88	2142
89	366
89	1658
90	1083
90	976
90	1950
90	1683
91	1570
91	1731
92	2265
92	1110
92	1197
93	1197
93	1493
93	1855
93	1983
93	259
93	757
94	2132
94	1827
95	1755
95	957
95	750
95	1996
96	1378
96	173
97	876
97	1009
97	1561
97	1994
98	110
99	1218
100	2115
100	883
101	2259
101	997
101	1837
101	1548
101	856
102	682
102	1077
102	1405
102	382
102	987
102	951
103	1222
103	1444
103	2324
103	1762
104	1091
104	1088
104	1598
104	405
105	2082
105	243
105	1331
106	1467
106	2097
106	1838
106	1974
106	225
107	1056
107	1053
107	947
108	1440
108	2055
108	1743
109	489
109	1200
110	1339
110	1765
110	2220
111	1969
111	429
112	1629
112	562
112	800
112	326
112	1921
113	1779
113	1922
113	910
113	1523
114	1888
114	911
114	224
114	2010
115	129
115	1556
115	280
115	856
116	2284
116	1301
116	836
116	1560
116	1137
117	1431
117	1696
118	2157
118	1490
118	433
118	2005
118	515
119	1613
119	2067
120	1826
120	1282
121	1361
121	535
121	1922
121	1885
121	2200
122	2261
122	1347
122	769
122	315
122	225
122	725
123	1534
123	549
124	2148
124	959
124	610
124	2334
124	230
124	1641
125	1673
125	1416
125	1487
125	1509
126	1848
126	2068
126	1119
127	532
127	875
127	706
127	1690
128	201
128	1757
128	883
128	446
128	2184
129	2177
129	2219
129	440
129	2305
129	1919
130	175
130	615
131	2079
132	246
132	1216
132	2160
132	1763
132	2241
132	2226
132	1919
132	2051
133	1207
133	672
133	1812
134	1270
134	1688
134	2094
134	944
134	1879
134	1946
134	1802
135	389
135	1754
135	2018
135	1437
136	270
136	1371
136	1408
136	1420
136	1857
136	970
137	1935
138	650
139	1323
139	1369
139	850
139	391
139	1013
140	1040
140	882
141	2128
141	2271
141	851
141	694
142	1044
143	2014
143	1880
143	857
143	294
144	2058
144	493
145	1368
145	1815
145	1758
145	861
145	2149
146	1423
146	1357
146	1264
146	571
146	1369
147	1404
147	1369
147	1963
148	614
148	897
148	1634
148	1543
149	242
149	2006
150	1830
151	267
152	1097
152	735
152	1096
153	630
153	2232
154	1094
154	175
154	262
154	897
154	1748
154	1613
155	1108
156	1700
156	1985
157	261
157	2271
157	1215
157	301
158	220
158	1669
158	1412
158	550
158	163
158	1728
159	1053
159	2250
160	1727
160	683
160	669
160	1941
161	2213
161	1962
161	1877
161	846
162	703
162	787
162	761
162	1205
163	334
163	1001
163	1460
