2	90
2	98
7	90
7	98
9	6
10	44
13	98
14	98
17	15
18	98
19	10
20	84
20	88
22	63
23	80
23	94
24	80
24	94
26	22
26	63
28	12
35	42
36	25
37	94
38	84
39	90
39	98
40	80
40	94
41	38
41	84
42	33
43	88
44	6
44	9
45	92
45	96
46	37
46	94
47	90
47	98
48	79
48	96
49	84
49	88
50	34
51	69
51	98
52	25
52	36
52	80
53	49
53	84
53	88
54	18
54	90
54	98
55	95
55	99
55	100
56	72
56	98
57	99
57	100
58	51
58	69
58	98
59	95
59	99
59	100
60	34
60	50
61	15
61	17
62	33
62	42
62	100
63	4
64	93
64	95
64	99
65	57
65	99
65	100
66	56
66	72
66	90
66	98
67	93
67	99
67	100
68	95
68	97
68	99
68	100
69	13
69	98
70	93
70	97
70	99
70	100
71	91
71	93
71	97
71	99
71	100
72	47
72	90
72	98
73	85
73	92
73	96
74	48
74	79
74	92
74	96
75	76
75	77
75	81
75	82
75	94
76	46
76	81
76	94
77	65
77	81
77	82
77	94
78	83
78	85
78	89
78	92
78	96
79	45
79	92
79	96
80	8
81	21
81	94
82	60
82	76
82	81
82	94
83	73
83	85
83	92
83	96
84	4
85	35
86	91
86	93
86	95
86	97
86	99
86	100
87	86
87	91
87	93
87	95
87	97
87	99
87	100
88	14
88	84
89	73
89	74
89	79
89	83
89	85
89	92
89	96
90	1
91	70
91	90
91	93
91	95
91	97
91	99
91	100
92	43
92	85
92	88
93	61
93	95
93	99
93	100
94	8
94	80
95	21
95	100
96	43
96	85
96	88
96	92
97	67
97	69
97	93
97	95
97	99
97	100
98	1
98	90
99	50
99	95
99	100
100	12
100	19
100	28
