57	524	1
305	337	1
57	289	1
289	524	1
289	513	1
58	268	1
268	437	1
337	435	1
305	435	1
268	298	1
298	437	1
289	335	1
57	392	1
57	281	1
281	524	1
281	289	1
281	392	1
57	524	1
305	337	1
57	289	1
289	524	1
289	513	1
58	268	1
268	437	1
337	435	1
305	435	1
268	298	1
298	437	1
289	335	1
57	392	1
57	281	1
281	524	1
281	289	1
281	392	1
57	524	1
305	337	1
57	289	1
289	524	1
289	513	1
58	268	1
268	437	1
337	435	1
305	435	1
268	298	1
298	437	1
289	335	1
57	392	1
57	281	1
281	524	1
281	289	1
281	392	1
57	541	1
524	541	1
289	541	1
335	541	1
281	541	1
58	157	1
157	268	1
157	437	1
157	298	1
58	210	1
210	268	1
157	210	1
316	524	1
289	316	1
316	513	1
316	495	1
57	453	1
453	524	1
289	453	1
453	541	1
58	115	1
115	268	1
115	437	1
115	298	1
115	157	1
57	109	1
109	524	1
109	289	1
109	281	1
109	541	1
268	306	1
306	437	1
58	582	1
268	582	1
437	582	1
298	582	1
115	582	1
306	582	1
268	409	1
409	437	1
210	409	1
115	409	1
409	582	1
58	249	1
249	268	1
249	298	1
115	249	1
249	306	1
249	582	1
249	409	1
58	623	1
268	623	1
249	623	1
171	572	1
503	516	1
58	624	1
268	624	1
437	624	1
298	624	1
157	624	1
210	624	1
115	624	1
306	624	1
582	624	1
409	624	1
249	624	1
623	624	1
268	625	1
437	625	1
298	625	1
115	625	1
409	625	1
623	625	1
624	625	1
273	598	1
242	367	1
412	598	1
273	412	1
333	425	1
346	367	1
346	516	1
346	503	1
58	410	1
268	410	1
410	437	1
298	410	1
328	410	1
157	410	1
210	410	1
115	410	1
306	410	1
410	582	1
409	410	1
249	410	1
410	623	1
410	624	1
410	625	1
228	610	1
296	328	1
296	410	1
58	519	1
268	519	1
437	519	1
157	519	1
210	519	1
115	519	1
306	519	1
519	582	1
409	519	1
249	519	1
519	623	1
519	624	1
519	625	1
410	519	1
57	141	1
141	524	1
141	289	1
141	335	1
141	281	1
141	495	1
141	541	1
141	316	1
141	453	1
109	141	1
56	242	1
57	498	1
498	524	1
289	498	1
281	498	1
453	498	1
141	498	1
57	309	1
309	524	1
289	309	1
309	513	1
309	335	1
281	309	1
309	541	1
309	316	1
309	453	1
109	309	1
141	309	1
309	498	1
171	321	1
328	596	1
410	596	1
296	596	1
38	268	1
38	333	1
38	425	1
152	244	1
152	200	1
152	207	1
29	516	1
29	553	1
29	503	1
29	346	1
21	303	1
57	308	1
308	524	1
289	308	1
281	308	1
308	541	1
308	316	1
308	453	1
109	308	1
141	308	1
308	309	1
240	545	1
57	292	1
289	292	1
292	335	1
281	292	1
292	541	1
292	453	1
109	292	1
141	292	1
292	498	1
292	309	1
292	308	1
268	510	1
437	510	1
298	510	1
115	510	1
306	510	1
510	582	1
249	510	1
510	624	1
410	510	1
510	519	1
139	171	1
268	566	1
566	624	1
410	566	1
328	403	1
403	596	1
202	463	1
10	545	1
10	240	1
334	367	1
242	334	1
309	612	1
368	572	1
171	368	1
250	333	1
250	425	1
38	250	1
268	401	1
333	401	1
38	401	1
250	401	1
244	507	1
503	507	1
346	507	1
200	507	1
207	507	1
152	507	1
29	507	1
333	608	1
425	608	1
250	608	1
57	114	1
114	524	1
114	289	1
58	114	1
114	268	1
114	437	1
114	298	1
114	335	1
114	392	1
114	281	1
114	541	1
114	157	1
114	453	1
114	115	1
109	114	1
114	306	1
114	582	1
114	409	1
114	249	1
114	624	1
114	625	1
114	410	1
114	519	1
114	141	1
114	498	1
114	309	1
114	308	1
114	292	1
114	510	1
114	566	1
114	401	1
9	58	1
9	437	1
9	298	1
9	157	1
9	115	1
9	306	1
9	582	1
9	409	1
9	249	1
9	624	1
9	410	1
9	519	1
9	510	1
9	114	1
58	486	1
268	486	1
437	486	1
298	486	1
115	486	1
306	486	1
486	582	1
249	486	1
486	624	1
410	486	1
486	519	1
486	510	1
114	486	1
9	486	1
6	57	1
6	524	1
6	289	1
6	513	1
6	335	1
6	281	1
6	541	1
6	109	1
6	141	1
6	498	1
6	309	1
6	308	1
6	292	1
6	114	1
425	426	1
250	426	1
401	426	1
383	541	1
309	383	1
323	515	1
152	515	1
507	515	1
244	449	1
152	449	1
449	507	1
351	399	1
545	554	1
240	554	1
10	554	1
299	358	1
471	553	1
346	471	1
200	471	1
152	471	1
471	507	1
186	535	1
335	535	1
6	535	1
61	367	1
61	463	1
61	242	1
61	202	1
61	334	1
265	516	1
265	503	1
242	265	1
265	346	1
200	265	1
29	265	1
265	471	1
200	501	1
29	501	1
501	507	1
448	610	1
542	545	1
240	542	1
10	542	1
542	554	1
244	561	1
200	561	1
152	561	1
507	561	1
515	561	1
449	561	1
471	561	1
66	299	1
66	358	1
452	608	1
58	143	1
143	268	1
143	437	1
143	298	1
143	157	1
143	210	1
115	143	1
143	306	1
143	582	1
143	409	1
143	249	1
143	623	1
143	624	1
143	625	1
143	410	1
143	519	1
143	498	1
143	510	1
114	143	1
9	143	1
143	486	1
414	624	1
545	619	1
240	619	1
10	619	1
554	619	1
542	619	1
203	545	1
203	240	1
10	203	1
203	542	1
203	619	1
441	545	1
240	441	1
441	554	1
441	542	1
441	619	1
203	441	1
179	367	1
152	179	1
61	179	1
105	545	1
105	240	1
10	105	1
105	615	1
105	554	1
105	542	1
105	619	1
105	203	1
26	572	1
26	171	1
26	368	1
277	624	1
277	414	1
235	291	1
295	299	1
295	358	1
66	295	1
330	574	1
177	240	1
377	545	1
240	377	1
377	554	1
377	542	1
377	619	1
203	377	1
105	377	1
145	200	1
145	152	1
145	507	1
145	471	1
545	606	1
240	606	1
10	606	1
554	606	1
542	606	1
606	619	1
203	606	1
105	606	1
377	606	1
199	554	1
351	402	1
402	507	1
399	402	1
340	545	1
240	340	1
340	542	1
340	619	1
203	340	1
340	441	1
340	606	1
36	346	1
49	249	1
9	49	1
404	545	1
240	404	1
10	404	1
404	554	1
404	619	1
203	404	1
105	404	1
404	606	1
135	186	1
135	289	1
135	335	1
135	541	1
135	141	1
135	309	1
135	292	1
6	135	1
135	383	1
135	535	1
195	518	1
518	545	1
240	518	1
518	554	1
518	619	1
441	518	1
105	518	1
377	518	1
21	469	1
303	469	1
58	628	1
268	628	1
437	628	1
298	628	1
115	628	1
582	628	1
623	628	1
624	628	1
410	628	1
519	628	1
152	628	1
510	628	1
114	628	1
9	628	1
486	628	1
143	628	1
221	545	1
221	240	1
10	221	1
221	554	1
221	542	1
203	221	1
221	606	1
444	610	1
444	606	1
206	268	1
206	298	1
206	409	1
206	249	1
206	624	1
206	625	1
206	410	1
206	519	1
206	510	1
143	206	1
151	367	1
151	242	1
56	151	1
151	334	1
61	151	1
151	265	1
337	415	1
305	415	1
415	435	1
69	495	1
227	545	1
227	240	1
227	340	1
227	404	1
299	585	1
358	585	1
66	585	1
295	585	1
171	343	1
321	343	1
139	343	1
343	368	1
148	610	1
148	330	1
148	574	1
158	448	1
448	613	1
158	613	1
365	553	1
346	365	1
29	365	1
365	507	1
186	509	1
253	374	1
36	253	1
244	423	1
200	423	1
207	423	1
152	423	1
423	507	1
423	515	1
423	471	1
423	561	1
132	367	1
132	610	1
132	463	1
132	374	1
132	242	1
132	228	1
56	132	1
132	202	1
132	334	1
132	554	1
61	132	1
132	448	1
62	132	1
132	179	1
132	469	1
132	444	1
132	151	1
132	148	1
132	158	1
132	613	1
367	378	1
242	378	1
56	378	1
202	378	1
334	378	1
61	378	1
179	378	1
151	378	1
132	378	1
204	545	1
204	619	1
203	204	1
105	204	1
204	377	1
204	606	1
545	551	1
240	551	1
10	551	1
551	554	1
542	551	1
551	619	1
203	551	1
441	551	1
105	551	1
377	551	1
551	606	1
340	551	1
518	551	1
221	551	1
227	551	1
204	551	1
574	603	1
148	603	1
253	603	1
24	545	1
24	240	1
10	24	1
24	542	1
24	619	1
24	203	1
24	377	1
24	606	1
24	340	1
24	518	1
24	227	1
24	551	1
410	552	1
200	552	1
552	566	1
471	552	1
167	367	1
167	463	1
167	202	1
61	167	1
36	167	1
132	167	1
167	378	1
339	507	1
339	501	1
155	510	1
201	340	1
55	475	1
55	139	1
55	343	1
152	236	1
236	507	1
236	471	1
236	561	1
145	236	1
236	423	1
236	552	1
236	339	1
228	342	1
303	342	1
342	469	1
195	468	1
468	545	1
240	468	1
10	468	1
468	554	1
468	542	1
468	619	1
203	468	1
441	468	1
105	468	1
377	468	1
468	606	1
340	468	1
468	518	1
221	468	1
204	468	1
24	468	1
341	516	1
200	341	1
341	515	1
265	341	1
240	379	1
177	379	1
125	516	1
125	503	1
125	346	1
29	125	1
125	265	1
125	365	1
125	236	1
187	202	1
61	187	1
179	187	1
21	153	1
153	303	1
49	153	1
153	469	1
153	603	1
237	545	1
237	240	1
10	237	1
237	615	1
237	542	1
237	619	1
237	441	1
237	377	1
237	606	1
237	340	1
237	404	1
237	518	1
237	551	1
24	237	1
201	237	1
237	468	1
49	458	1
167	458	1
119	548	1
202	282	1
282	554	1
61	282	1
132	282	1
282	378	1
167	282	1
187	282	1
282	458	1
239	553	1
239	503	1
239	346	1
200	239	1
239	471	1
239	265	1
145	239	1
125	239	1
330	422	1
13	340	1
13	201	1
572	594	1
171	594	1
368	594	1
343	594	1
53	244	1
53	200	1
53	207	1
53	152	1
53	507	1
53	515	1
53	449	1
53	471	1
53	561	1
53	145	1
53	423	1
53	236	1
85	349	1
517	572	1
171	517	1
368	517	1
343	517	1
517	594	1
200	570	1
152	570	1
507	570	1
515	570	1
471	570	1
265	570	1
561	570	1
145	570	1
423	570	1
552	570	1
236	570	1
53	570	1
37	367	1
37	463	1
37	242	1
37	202	1
37	334	1
37	61	1
37	151	1
37	132	1
37	378	1
37	167	1
37	282	1
260	553	1
152	260	1
260	507	1
179	260	1
260	402	1
260	628	1
206	260	1
260	423	1
369	545	1
240	369	1
10	369	1
369	554	1
369	542	1
203	369	1
369	441	1
369	606	1
369	518	1
221	369	1
369	551	1
369	468	1
464	610	1
21	464	1
303	464	1
464	469	1
132	464	1
342	464	1
153	464	1
553	604	1
503	604	1
346	604	1
29	604	1
507	604	1
265	604	1
145	604	1
125	604	1
553	616	1
346	616	1
152	616	1
29	616	1
507	616	1
471	616	1
265	616	1
339	616	1
125	616	1
604	616	1
21	63	1
63	330	1
63	303	1
63	469	1
63	603	1
63	342	1
63	153	1
247	349	1
85	247	1
65	268	1
65	244	1
65	516	1
65	323	1
65	553	1
65	503	1
65	346	1
65	445	1
65	200	1
65	207	1
65	152	1
29	65	1
65	507	1
65	515	1
65	449	1
65	471	1
65	265	1
65	501	1
65	561	1
65	145	1
65	423	1
65	339	1
65	236	1
65	125	1
53	65	1
65	260	1
65	604	1
65	616	1
340	466	1
24	466	1
201	466	1
474	545	1
240	474	1
10	474	1
441	474	1
105	474	1
474	606	1
340	474	1
474	518	1
474	551	1
24	474	1
468	474	1
237	474	1
13	474	1
484	545	1
240	484	1
10	484	1
484	542	1
484	619	1
203	484	1
441	484	1
484	606	1
340	484	1
484	551	1
24	484	1
468	484	1
237	484	1
369	484	1
474	484	1
175	471	1
175	574	1
175	603	1
126	200	1
126	507	1
126	471	1
126	265	1
126	145	1
126	423	1
126	552	1
126	236	1
126	570	1
