0.7620968876995934	0.14623432370260883	0.021105844124471237	0.18234346077276112
0.8816612635221842	0.3432081758899296	0.30176445994871687	0.23584720564117878
0.5860602425029	0.36771381268885733	0.2210040176336288	0.2921103239485922
0.391627771069737	0.3025330239567946	0.4021141690389437	0.2898562953080039
0.9154641368583543	0.3618522486868304	0.48219914317411244	0.4051715894560215
0.9969134408517111	0.38719680098206766	0.3895548331222991	0.30754048112088594
0.5068020768413053	0.26951623740118213	0.22545689933992963	0.2026782659054625
0.544866312016598	0.48191323249855866	0.39823691459305244	0.49153710485783325
0.6188640160498204	0.3215455797623038	0.3295508710505983	0.3527347087585443
0.718620828184632	0.43076720197870527	0.4016702269032017	0.441431759760372
1.0058505528639734	0.49441291130303755	0.5198173184554231	0.4351427252262044
0.4847638889289282	0.42067354843033355	0.3180182300250587	0.2830043963757055
0.8232017728142684	0.1814862750395833	0.07042503772077037	0.011280632859103315
0.9137781689087539	0.2741833883546628	0.24703848512076906	0.14994979331980035
0.7945355032647211	0.3505490460139383	0.222239096069887	0.38859799288218283
0.8450605713887398	0.048172082777038466	0.07643022210553158	0.23519808725238167
0.850543685879814	0.34588066592081723	0.29223001013321503	0.31434697802884737
0.5770299581600046	0.3559283847336827	0.26408587379576715	0.2778069630857022
0.7282562685208803	0.30620825169969623	0.36878532805148667	0.3887701382525294
0.5785226501439642	0.5292150362693835	0.46738546525380364	0.4096659122771728
0.35597088112655173	0.3268862402291981	0.2510801432269928	0.2348250624374824
0.5141016177490021	0.0942372789510249	-0.014170017841238142	0.01977759809825877
0.48874426761268835	0.19787856550306232	0.2507885959077097	0.23954252238858134
0.8345724459074862	0.1705229935127399	0.10788251830484144	0.21156977712172165
0.8277481871492639	0.5643591113497983	0.4019586931481559	0.5453314240952513
0.8038258920062098	0.5650222449014349	0.5228729911768222	0.4338627156564825
0.5109140925505159	0.278563430088702	0.29484845280818006	0.3998256483587096
0.9445275930007873	0.06762692950838492	-0.015806417647452498	0.013606359332347273
0.789290545451643	0.0678420926495423	-0.019937879331276442	-0.013062546459326113
0.5273879762156735	0.5461476894707529	0.5085445046531621	0.42207620615408853
0.8907295858135831	0.08927026359309542	0.2157763077488445	0.1501362988497076
0.9061830099980654	0.5732316637956538	0.4329730948578584	0.5341007180916559
0.514134460972792	0.13835608203315145	0.16095533954512112	0.1756221371476897
0.5226923515015174	0.17558292485053578	0.23691904830486576	0.1850345698214621
0.7225958153730926	0.4644013039834233	0.47854042855655515	0.42805490020246667
0.5538083262501962	0.5284227023731891	0.41308507536218025	0.529661860756176
0.634066326863256	0.10645033132435497	0.0546444524231474	0.1895888757204767
0.4652983992179281	0.40756859463818884	0.5598774244985327	0.4739200355920331
0.3623235387156847	0.3428698102664922	0.37565530815660586	0.35142285574025406
0.6257556219447764	0.36034742997801306	0.4443708832547394	0.4552089646458014
0.5693174545488853	0.000978625614478132	0.10983156560341134	-0.036845454589429116
0.4212811259567332	0.2285615947955295	0.2668933070087428	0.09663121485058998
0.838063801168852	0.2110396436070388	0.17930100983723812	0.12596469453904952
0.911290635296466	0.49050744847179717	0.5019234920036619	0.5697525102532084
0.30376549602784786	0.44086184679720375	0.37091843643963945	0.46601893551065654
0.4543363483824481	0.23140538944242045	0.24000899603657663	0.13519722042017537
0.6654025153465511	0.004203763250360981	0.13031947095186963	0.19493155147152388
0.7713951006503509	0.2801673453692457	0.16774709588209308	0.2909586267563804
0.618020542733352	0.23871021514359733	0.2235563999933632	0.32362566273255267
0.9042832175066967	0.010788473585740074	0.10014957817309698	0.008852473887259737
0.647693008964309	0.21716171471193435	0.23253338670090856	0.3309431744755261
0.6334354951638441	0.41071244686547576	0.3242800616250523	0.35809825957787556
