874	957
611	501
968	602
569	831
996	653
467	946
659	844
807	971
999	898
870	41
574	709
847	110
943	621
952	954
422	896
586	580
814	470
570	909
749	676
999	673
717	896
942	852
725	668
102	905
977	525
983	810
994	452
531	926
296	692
953	337
966	401
978	890
964	914
743	407
794	732
344	384
381	946
982	792
309	979
160	627
813	914
979	509
425	387
443	481
665	649
250	383
104	727
49	807
883	585
465	998
901	798
793	645
967	778
405	636
206	373
999	195
997	830
19	920
878	641
436	869
44	666
433	80
983	426
862	440
973	492
269	335
994	482
953	716
54	824
195	695
986	902
998	280
268	299
992	563
855	939
12	385
964	491
999	233
992	700
105	667
201	976
965	707
995	145
22	984
968	335
92	252
151	818
955	847
745	209
826	991
999	126
989	726
677	393
826	904
971	521
998	824
861	835
991	226
858	620
916	249
999	697
753	507
644	345
299	879
968	983
999	904
859	615
838	253
712	956
953	628
959	557
578	350
998	804
952	642
834	856
741	581
988	914
963	853
90	259
945	754
974	754
732	871
999	277
113	946
605	303
518	854
776	367
739	349
867	946
988	867
690	447
994	745
870	833
884	648
890	149
993	656
986	559
123	766
102	914
646	769
982	778
997	154
394	89
996	238
73	967
123	294
856	265
759	412
752	895
905	914
989	958
222	854
789	503
850	190
987	231
512	860
982	610
175	986
935	299
978	934
999	27
130	896
38	808
998	306
881	119
986	654
896	705
497	967
823	983
257	588
843	526
988	128
773	337
994	852
967	935
970	634
741	663
986	236
19	622
842	610
477	963
23	331
477	143
945	350
989	844
399	580
964	783
589	866
279	819
866	417
689	393
993	242
801	217
957	350
914	441
980	535
985	941
884	667
820	261
998	234
971	508
993	604
284	535
823	637
586	650
994	639
151	474
997	680
838	773
636	441
924	298
864	640
312	639
992	989
969	987
998	771
965	566
579	415
935	216
219	109
984	302
999	343
815	607
978	478
999	86
445	402
935	391
87	275
334	365
105	753
956	719
813	558
628	708
416	121
46	655
955	933
789	40
138	791
996	751
827	244
999	11
771	631
960	736
924	769
242	907
967	730
646	538
652	24
986	659
961	933
972	750
999	383
308	804
920	702
446	771
987	507
360	673
120	682
999	594
349	939
311	846
629	464
827	525
453	718
795	18
996	968
363	418
127	810
599	802
57	702
153	578
928	895
981	990
789	463
950	991
677	536
744	690
996	454
346	800
999	983
975	776
294	853
162	938
869	958
956	411
271	939
724	384
716	321
624	305
710	75
808	466
809	857
592	846
936	796
864	47
227	560
995	903
312	935
344	971
338	613
950	693
994	259
977	416
980	611
740	719
987	736
592	250
995	993
81	995
992	333
786	770
751	256
950	233
996	497
934	660
996	854
987	952
968	230
504	946
728	227
948	421
999	887
808	227
607	704
177	898
927	279
997	156
386	98
49	530
290	797
976	906
828	926
999	101
993	883
999	652
991	707
987	850
77	894
988	792
999	891
913	372
997	372
942	975
903	664
959	173
986	958
285	812
820	963
59	888
287	529
998	564
972	986
996	744
997	990
514	468
57	422
144	938
715	718
928	906
778	447
732	345
881	991
999	731
901	941
757	384
860	562
986	976
819	763
728	327
981	810
981	410
343	792
252	254
984	209
623	430
954	529
915	429
991	290
569	760
971	628
947	338
164	913
862	917
85	966
749	231
731	667
962	415
967	152
959	873
799	498
993	898
768	963
999	642
848	915
993	958
477	48
822	572
972	970
995	744
503	672
962	364
889	701
280	828
947	924
984	555
11	972
84	834
309	703
889	975
878	319
849	499
975	614
913	783
989	770
998	674
817	936
822	754
779	353
993	238
998	384
890	719
994	352
647	15
897	562
478	764
675	596
547	772
982	354
842	918
737	288
995	436
999	990
933	288
670	604
995	697
845	768
996	953
994	872
997	869
103	268
891	736
662	696
992	535
969	973
222	407
381	644
314	527
999	346
811	543
827	954
504	661
777	295
592	928
784	397
519	977
